1688515200000,981.00000000,1016.00000000,965.00000000,987.00000000,4938.64300000,1688543999999,4887549.05090000,14072,2635.15550000,2611711.60240000,0
1688544000000,987.00000000,1080.00000000,930.00000000,1018.00000000,27016.61440000,1688572799999,27517499.43270000,84727,13943.37690000,14219415.65940000,0
1688572800000,1017.00000000,1017.00000000,870.00000000,917.00000000,14713.69460000,1688601599999,13938925.54730000,48152,6877.70570000,6525979.14800000,0
1688601600000,917.00000000,1000.00000000,913.00000000,993.00000000,10767.31570000,1688630399999,10297677.64640000,27949,5200.56070000,4973977.48640000,0
1688630400000,993.00000000,1040.00000000,960.00000000,995.00000000,16056.51070000,1688659199999,16156977.81830000,52297,8062.34960000,8129755.59400000,0
1688659200000,995.00000000,1011.00000000,965.00000000,967.00000000,5303.30600000,1688687999999,5248076.64660000,18046,2496.47050000,2472624.96920000,0
1688688000000,965.00000000,1035.00000000,950.00000000,989.00000000,15879.27710000,1688716799999,15936148.89850000,46358,7661.06200000,7689039.86220000,0
1688716800000,990.00000000,1012.00000000,915.00000000,940.00000000,12464.62440000,1688745599999,11916972.37920000,37756,5697.25500000,5434071.69160000,0
1688745600000,939.00000000,945.00000000,928.00000000,944.00000000,2859.06020000,1688774399999,2672336.18260000,8032,1304.91280000,1220150.57920000,0
1688774400000,944.00000000,990.00000000,936.00000000,962.00000000,4924.34490000,1688803199999,4764598.96530000,15386,2193.26710000,2119970.76010000,0
1688803200000,961.00000000,970.00000000,941.00000000,949.00000000,4722.78270000,1688831999999,4518249.76710000,14150,2007.12620000,1921819.08150000,0
1688832000000,949.00000000,956.00000000,927.00000000,932.00000000,2716.21950000,1688860799999,2551932.34810000,7764,1221.75040000,1148342.27240000,0
1688860800000,931.00000000,947.00000000,902.00000000,909.00000000,3759.63630000,1688889599999,3478600.00650000,11322,1615.77850000,1498188.90430000,0
1688889600000,910.00000000,993.00000000,905.00000000,968.00000000,8764.41660000,1688918399999,8335069.10400000,28045,4586.99530000,4375957.30400000,0
1688918400000,968.00000000,986.00000000,958.00000000,961.00000000,4210.59840000,1688947199999,4096153.46280000,13692,1809.13720000,1760237.30150000,0
1688947200000,962.00000000,962.00000000,912.00000000,923.00000000,6483.77500000,1688975999999,6051956.42740000,22335,2857.59880000,2668556.54660000,0
1688976000000,922.00000000,938.00000000,911.00000000,921.00000000,3101.73460000,1689004799999,2865313.22290000,9282,1549.47880000,1432407.97940000,0
1689004800000,921.00000000,965.00000000,904.00000000,916.00000000,3617.90250000,1689033599999,3364393.96450000,13493,1657.86240000,1538821.27140000,0
1689033600000,917.00000000,937.00000000,911.00000000,917.00000000,3590.57330000,1689062399999,3320133.84400000,13424,1657.74650000,1534832.78760000,0
1689062400000,917.00000000,946.00000000,911.00000000,925.00000000,5403.24270000,1689091199999,4997208.16080000,16826,2583.74710000,2392580.39210000,0
1689091200000,925.00000000,926.00000000,908.00000000,914.00000000,2489.11570000,1689119999999,2279442.16180000,6951,1116.50470000,1023319.31140000,0
1689120000000,915.00000000,935.00000000,910.00000000,930.00000000,2704.89950000,1689148799999,2488852.29410000,7698,1446.53930000,1332228.92430000,0
1689148800000,930.00000000,930.00000000,894.00000000,911.00000000,4862.76450000,1689177599999,4438437.02890000,13971,2007.78030000,1834290.36080000,0
1689177600000,912.00000000,919.00000000,887.00000000,909.00000000,2544.99710000,1689206399999,2296594.79650000,8110,1199.96480000,1084934.46830000,0
1689206400000,909.00000000,912.00000000,875.00000000,887.00000000,3094.33290000,1689235199999,2755001.89490000,8568,1222.78770000,1089995.58120000,0
1689235200000,888.00000000,936.00000000,876.00000000,913.00000000,4065.59000000,1689263999999,3647178.93400000,11654,2021.32880000,1817215.95050000,0
1689264000000,914.00000000,960.00000000,910.00000000,924.00000000,5163.70490000,1689292799999,4805973.47480000,19285,2279.93220000,2121486.79690000,0
1689292800000,924.00000000,958.00000000,918.00000000,923.00000000,4875.23900000,1689321599999,4584566.86200000,14115,2317.34890000,2181323.23870000,0
1689321600000,922.00000000,938.00000000,898.00000000,927.00000000,2775.29710000,1689350399999,2542736.61120000,9249,1243.71420000,1140485.09730000,0
1689350400000,927.00000000,940.00000000,831.00000000,866.00000000,6294.03130000,1689379199999,5531512.90820000,20189,2943.10110000,2590876.64850000,0
