open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690387200000,101.840000,103.070000,100.800000,102.220000,38543.6,1690415999999,3933363.4700000,35423,18093.1,1847365.4920000,0
1690416000000,102.170000,104.080000,101.740000,103.000000,23161.9,1690444799999,2392637.3830000,20837,11450.5,1182236.7230000,0
1690444800000,103.000000,103.090000,101.510000,101.570000,28873.7,1690473599999,2951297.9560000,27789,12824.2,1310991.6990000,0
1690473600000,101.550000,101.940000,101.100000,101.590000,17708.6,1690502399999,1797014.2860000,21978,9871.7,1001646.6270000,0
1690502400000,101.600000,102.270000,101.290000,101.890000,14036.7,1690531199999,1428734.8140000,19232,7611.3,774721.4620000,0
1690531200000,101.880000,105.140000,101.460000,104.450000,59863.7,1690559999999,6210172.8420000,45671,30262.5,3141041.8540000,0
1690560000000,104.460000,107.250000,103.870000,106.540000,62345.3,1690588799999,6596146.3550000,52301,31132.8,3295303.0550000,0
1690588800000,106.540000,111.500000,106.390000,110.560000,132631.8,1690617599999,14575924.0210000,91412,70996.4,7802592.3860000,0
1690617600000,110.560000,111.000000,107.970000,108.960000,123096.7,1690646399999,13437909.6610000,79847,63306.5,6910561.4340000,0
1690646400000,108.990000,112.350000,108.710000,111.760000,97418.4,1690675199999,10798994.5470000,57699,49697.5,5509773.7550000,0
1690675200000,111.760000,114.200000,111.730000,112.790000,91403.2,1690703999999,10324382.4120000,59724,45955.5,5191193.2970000,0
1690704000000,112.790000,113.750000,112.120000,112.330000,71633.1,1690732799999,8088541.0110000,48833,35186.5,3973328.8510000,0
1690732800000,112.340000,112.990000,109.400000,110.870000,78040.1,1690761599999,8665810.2210000,58304,40390.6,4483452.6290000,0
1690761600000,110.880000,110.950000,107.650000,108.580000,57616.3,1690790399999,6285885.8620000,47659,29177.4,3183112.2220000,0
1690790400000,108.540000,111.430000,108.220000,111.000000,42091.3,1690819199999,4617491.9210000,35181,21994.0,2412876.3290000,0
1690819200000,111.000000,111.020000,108.480000,109.320000,40093.4,1690847999999,4401783.3660000,31942,18165.8,1994785.7930000,0
